Date,State/UnionTerritory,Confirmed
1/30/20,Kerala,1
1/31/20,Kerala,1
2/1/20,Kerala,2
2/2/20,Kerala,3
2/3/20,Kerala,3
2/4/20,Kerala,3
2/5/20,Kerala,3
2/6/20,Kerala,3
2/7/20,Kerala,3
2/8/20,Kerala,3
2/9/20,Kerala,3
2/10/20,Kerala,3
2/11/20,Kerala,3
2/12/20,Kerala,3
2/13/20,Kerala,3
2/14/20,Kerala,3
2/15/20,Kerala,3
2/16/20,Kerala,3
2/17/20,Kerala,3
2/18/20,Kerala,3
2/19/20,Kerala,3
2/20/20,Kerala,3
2/21/20,Kerala,3
2/22/20,Kerala,3
2/23/20,Kerala,3
2/24/20,Kerala,3
2/25/20,Kerala,3
2/26/20,Kerala,3
2/27/20,Kerala,3
2/28/20,Kerala,3
2/29/20,Kerala,3
3/1/20,Kerala,3
3/2/20,Telangana,1
3/2/20,Kerala,3
3/2/20,Delhi,1
3/3/20,Telangana,1
3/3/20,Rajasthan,1
3/3/20,Kerala,3
3/3/20,Delhi,1
3/4/20,Uttar Pradesh,6
3/4/20,Kerala,3
3/4/20,Haryana,2
3/4/20,Delhi,1
3/4/20,Telangana,1
3/4/20,Rajasthan,15
3/5/20,Delhi,2
3/5/20,Haryana,2
3/5/20,Kerala,3
3/5/20,Rajasthan,15
3/5/20,Telangana,1
3/5/20,Uttar Pradesh,7
3/6/20,Delhi,3
3/6/20,Haryana,2
3/6/20,Kerala,3
3/6/20,Rajasthan,15
3/6/20,Uttar Pradesh,7
3/6/20,Telangana,1
3/7/20,Kerala,3
3/7/20,Uttar Pradesh,7
3/7/20,Ladakh,2
3/7/20,Telangana,1
3/7/20,Tamil Nadu,1
3/7/20,Delhi,3
3/7/20,Haryana,2
3/7/20,Rajasthan,15
3/8/20,Ladakh,2
3/8/20,Telangana,1
3/8/20,Tamil Nadu,1
3/8/20,Rajasthan,15
3/8/20,Kerala,8
3/8/20,Haryana,2
3/8/20,Delhi,3
3/8/20,Uttar Pradesh,7
3/9/20,Ladakh,2
3/9/20,Karnataka,1
3/9/20,Kerala,9
3/9/20,Maharashtra,2
3/9/20,Punjab,1
3/9/20,Rajasthan,15
3/9/20,Tamil Nadu,1
3/9/20,Telangana,1
3/9/20,Jammu and Kashmir,1
3/9/20,Uttar Pradesh,7
3/9/20,Haryana,2
3/9/20,Delhi,4
3/10/20,Uttar Pradesh,7
3/10/20,Ladakh,2
3/10/20,Delhi,4
3/10/20,Haryana,2
3/10/20,Karnataka,4
3/10/20,Kerala,15
3/10/20,Maharashtra,5
3/10/20,Punjab,1
3/10/20,Rajasthan,15
3/10/20,Tamil Nadu,1
3/10/20,Telangana,1
3/10/20,Jammu and Kashmir,1
3/11/20,Maharashtra,2
3/11/20,Delhi,5
3/11/20,Haryana,14
3/11/20,Kerala,17
3/11/20,Rajasthan,3
3/11/20,Telangana,1
3/11/20,Uttar Pradesh,9
3/11/20,Ladakh,2
3/11/20,Tamil Nadu,1
3/11/20,Jammu and Kashmir,1
3/11/20,Punjab,1
3/11/20,Karnataka,4
3/12/20,Delhi,6
3/12/20,Haryana,14
3/12/20,Kerala,17
3/12/20,Rajasthan,3
3/12/20,Telangana,1
3/12/20,Uttar Pradesh,11
3/12/20,Ladakh,3
3/12/20,Tamil Nadu,1
3/12/20,Jammu and Kashmir,1
3/12/20,Punjab,1
3/12/20,Karnataka,4
3/12/20,Maharashtra,11
3/12/20,Andhra Pradesh,1
3/13/20,Delhi,6
3/13/20,Haryana,14
3/13/20,Kerala,19
3/13/20,Rajasthan,3
3/13/20,Telangana,1
3/13/20,Uttar Pradesh,11
3/13/20,Ladakh,3
3/13/20,Tamil Nadu,1
3/13/20,Jammu and Kashmir,1
3/13/20,Punjab,1
3/13/20,Karnataka,6
3/13/20,Maharashtra,14
3/13/20,Andhra Pradesh,1
3/14/20,Delhi,7
3/14/20,Haryana,14
3/14/20,Kerala,19
3/14/20,Rajasthan,3
3/14/20,Telangana,1
3/14/20,Uttar Pradesh,12
3/14/20,Ladakh,3
3/14/20,Tamil Nadu,1
3/14/20,Jammu and Kashmir,2
3/14/20,Punjab,1
3/14/20,Karnataka,6
3/14/20,Maharashtra,14
3/14/20,Andhra Pradesh,1
3/15/20,Andhra Pradesh,1
3/15/20,Delhi,7
3/15/20,Haryana,14
3/15/20,Karnataka,6
3/15/20,Kerala,22
3/15/20,Maharashtra,32
3/15/20,Punjab,1
3/15/20,Rajasthan,4
3/15/20,Tamil Nadu,1
3/15/20,Telangana,3
3/15/20,Jammu and Kashmir,2
3/15/20,Ladakh,3
3/15/20,Uttar Pradesh,13
3/15/20,Uttarakhand,1
3/16/20,Andhra Pradesh,1
3/16/20,Delhi,7
3/16/20,Haryana,14
3/16/20,Karnataka,6
3/16/20,Kerala,23
3/16/20,Maharashtra,32
3/16/20,Odisha,1
3/16/20,Punjab,1
3/16/20,Rajasthan,4
3/16/20,Tamil Nadu,1
3/16/20,Telangana,3
3/16/20,Jammu and Kashmir,3
3/16/20,Ladakh,4
3/16/20,Uttar Pradesh,13
3/16/20,Uttarakhand,1
3/17/20,Andhra Pradesh,1
3/17/20,Delhi,8
3/17/20,Haryana,15
3/17/20,Karnataka,11
3/17/20,Kerala,26
3/17/20,Maharashtra,39
3/17/20,Odisha,1
3/17/20,Punjab,1
3/17/20,Rajasthan,4
3/17/20,Tamil Nadu,1
3/17/20,Telangana,5
3/17/20,Jammu and Kashmir,3
3/17/20,Ladakh,6
3/17/20,Uttar Pradesh,15
3/17/20,Uttarakhand,1
3/18/20,Andhra Pradesh,1
3/18/20,Delhi,10
3/18/20,Haryana,17
3/18/20,Karnataka,11
3/18/20,Kerala,27
3/18/20,Maharashtra,42
3/18/20,Odisha,1
3/18/20,Puducherry,1
3/18/20,Punjab,1
3/18/20,Rajasthan,4
3/18/20,Tamil Nadu,1
3/18/20,Telangana,6
3/18/20,Jammu and Kashmir,3
3/18/20,Ladakh,8
3/18/20,Uttar Pradesh,16
3/18/20,Uttarakhand,1
3/18/20,West Bengal,1
3/19/20,Andhra Pradesh,2
3/19/20,Chhattisgarh,1
3/19/20,Delhi,12
3/19/20,Haryana,17
3/19/20,Karnataka,14
3/19/20,Kerala,27
3/19/20,Maharashtra,47
3/19/20,Odisha,1
3/19/20,Puducherry,1
3/19/20,Punjab,2
3/19/20,Rajasthan,7
3/19/20,Tamil Nadu,2
3/19/20,Telangana,6
3/19/20,Chandigarh,1
3/19/20,Jammu and Kashmir,4
3/19/20,Ladakh,8
3/19/20,Uttar Pradesh,19
3/19/20,Uttarakhand,1
3/19/20,West Bengal,1
3/20/20,Andhra Pradesh,3
3/20/20,Chhattisgarh,1
3/20/20,Delhi,17
3/20/20,Gujarat,5
3/20/20,Haryana,17
3/20/20,Karnataka,15
3/20/20,Kerala,28
3/20/20,Maharashtra,52
3/20/20,Odisha,2
3/20/20,Puducherry,1
3/20/20,Punjab,2
3/20/20,Rajasthan,17
3/20/20,Tamil Nadu,3
3/20/20,Telangana,17
3/20/20,Chandigarh,1
3/20/20,Jammu and Kashmir,4
3/20/20,Ladakh,10
3/20/20,Uttar Pradesh,23
3/20/20,Uttarakhand,3
3/20/20,West Bengal,2
3/21/20,Andhra Pradesh,3
3/21/20,Chhattisgarh,1
3/21/20,Delhi,26
3/21/20,Gujarat,7
3/21/20,Haryana,17
3/21/20,Himachal Pradesh,2
3/21/20,Karnataka,15
3/21/20,Kerala,40
3/21/20,Madhya Pradesh,4
3/21/20,Maharashtra,63
3/21/20,Odisha,2
3/21/20,Puducherry,1
3/21/20,Punjab,13
3/21/20,Rajasthan,17
3/21/20,Tamil Nadu,3
3/21/20,Telangana,21
3/21/20,Chandigarh,1
3/21/20,Jammu and Kashmir,4
3/21/20,Ladakh,13
3/21/20,Uttar Pradesh,24
3/21/20,Uttarakhand,3
3/21/20,West Bengal,3
3/22/20,Andhra Pradesh,5
3/22/20,Bihar,2
3/22/20,Chhattisgarh,1
3/22/20,Delhi,29
3/22/20,Gujarat,18
3/22/20,Haryana,21
3/22/20,Himachal Pradesh,2
3/22/20,Karnataka,26
3/22/20,Kerala,52
3/22/20,Madhya Pradesh,4
3/22/20,Maharashtra,67
3/22/20,Odisha,2
3/22/20,Puducherry,1
3/22/20,Punjab,21
3/22/20,Rajasthan,24
3/22/20,Tamil Nadu,7
3/22/20,Telangana,22
3/22/20,Chandigarh,5
3/22/20,Jammu and Kashmir,4
3/22/20,Ladakh,13
3/22/20,Uttar Pradesh,27
3/22/20,Uttarakhand,3
3/22/20,West Bengal,4
3/23/20,Andhra Pradesh,7
3/23/20,Bihar,2
3/23/20,Chhattisgarh,1
3/23/20,Delhi,29
3/23/20,Gujarat,29
3/23/20,Haryana,26
3/23/20,Himachal Pradesh,2
3/23/20,Karnataka,33
3/23/20,Kerala,67
3/23/20,Madhya Pradesh,6
3/23/20,Maharashtra,74
3/23/20,Odisha,2
3/23/20,Puducherry,1
3/23/20,Punjab,21
3/23/20,Rajasthan,28
3/23/20,Tamil Nadu,9
3/23/20,Telangana,32
3/23/20,Chandigarh,6
3/23/20,Jammu and Kashmir,4
3/23/20,Ladakh,13
3/23/20,Uttar Pradesh,31
3/23/20,Uttarakhand,3
3/23/20,West Bengal,7
3/24/20,Andhra Pradesh,8
3/24/20,Bihar,3
3/24/20,Chhattisgarh,1
3/24/20,Delhi,30
3/24/20,Gujarat,33
3/24/20,Haryana,28
3/24/20,Himachal Pradesh,3
3/24/20,Karnataka,37
3/24/20,Kerala,95
3/24/20,Madhya Pradesh,7
3/24/20,Maharashtra,89
3/24/20,Manipur,1
3/24/20,Odisha,2
3/24/20,Puducherry,1
3/24/20,Punjab,29
3/24/20,Rajasthan,32
3/24/20,Tamil Nadu,15
3/24/20,Telangana,35
3/24/20,Chandigarh,7
3/24/20,Jammu and Kashmir,4
3/24/20,Ladakh,13
3/24/20,Uttar Pradesh,33
3/24/20,Uttarakhand,4
3/24/20,West Bengal,9
3/25/20,Andhra Pradesh,9
3/25/20,Bihar,4
3/25/20,Chhattisgarh,1
3/25/20,Delhi,31
3/25/20,Gujarat,38
3/25/20,Haryana,28
3/25/20,Himachal Pradesh,3
3/25/20,Karnataka,41
3/25/20,Kerala,109
3/25/20,Madhya Pradesh,14
3/25/20,Maharashtra,128
3/25/20,Manipur,1
3/25/20,Mizoram,1
3/25/20,Odisha,2
3/25/20,Puducherry,1
3/25/20,Punjab,29
3/25/20,Rajasthan,36
3/25/20,Tamil Nadu,18
3/25/20,Telangana,35
3/25/20,Chandigarh,7
3/25/20,Jammu and Kashmir,7
3/25/20,Ladakh,13
3/25/20,Uttar Pradesh,37
3/25/20,Uttarakhand,4
3/25/20,West Bengal,9
3/26/20,Andaman and Nicobar Islands,1
3/26/20,Andhra Pradesh,11
3/26/20,Bihar,6
3/26/20,Chandigarh,7
3/26/20,Chhattisgarh,6
3/26/20,Delhi,36
3/26/20,Goa,3
3/26/20,Gujarat,43
3/26/20,Haryana,30
3/26/20,Himachal Pradesh,3
3/26/20,Jammu and Kashmir,13
3/26/20,Karnataka,55
3/26/20,Kerala,118
3/26/20,Ladakh,13
3/26/20,Madhya Pradesh,20
3/26/20,Maharashtra,124
3/26/20,Manipur,1
3/26/20,Mizoram,1
3/26/20,Odisha,2
3/26/20,Puducherry,1
3/26/20,Punjab,33
3/26/20,Rajasthan,41
3/26/20,Tamil Nadu,26
3/26/20,Telangana,44
3/26/20,Uttarakhand,5
3/26/20,Uttar Pradesh,41
3/26/20,West Bengal,10
3/27/20,Andaman and Nicobar Islands,1
3/27/20,Andhra Pradesh,12
3/27/20,Bihar,6
3/27/20,Chandigarh,7
3/27/20,Chhattisgarh,6
3/27/20,Delhi,36
3/27/20,Goa,3
3/27/20,Gujarat,43
3/27/20,Haryana,30
3/27/20,Himachal Pradesh,3
3/27/20,Jammu and Kashmir,13
3/27/20,Karnataka,55
3/27/20,Kerala,137
3/27/20,Ladakh,13
3/27/20,Madhya Pradesh,20
3/27/20,Maharashtra,130
3/27/20,Manipur,1
3/27/20,Mizoram,1
3/27/20,Odisha,2
3/27/20,Puducherry,1
3/27/20,Punjab,33
3/27/20,Rajasthan,41
3/27/20,Tamil Nadu,29
3/27/20,Telangana,45
3/27/20,Uttarakhand,5
3/27/20,Uttar Pradesh,41
3/27/20,West Bengal,10
3/28/20,Andhra Pradesh,14
3/28/20,Andaman and Nicobar Islands,6
3/28/20,Bihar,9
3/28/20,Chandigarh,8
3/28/20,Chhattisgarh,6
3/28/20,Delhi,39
3/28/20,Goa,3
3/28/20,Gujarat,45
3/28/20,Haryana,33
3/28/20,Himachal Pradesh,3
3/28/20,Jammu and Kashmir,20
3/28/20,Karnataka,55
3/28/20,Kerala,176
3/28/20,Ladakh,13
3/28/20,Madhya Pradesh,30
3/28/20,Maharashtra,180
3/28/20,Manipur,1
3/28/20,Mizoram,1
3/28/20,Odisha,3
3/28/20,Puducherry,1
3/28/20,Punjab,38
3/28/20,Rajasthan,54
3/28/20,Tamil Nadu,40
3/28/20,Telangana,56
3/28/20,Uttarakhand,5
3/28/20,Uttar Pradesh,55
3/28/20,West Bengal,15
3/29/20,Andhra Pradesh,19
3/29/20,Andaman and Nicobar Islands,9
3/29/20,Bihar,11
3/29/20,Chandigarh,8
3/29/20,Chhattisgarh,7
3/29/20,Delhi,49
3/29/20,Goa,5
3/29/20,Gujarat,58
3/29/20,Haryana,33
3/29/20,Himachal Pradesh,3
3/29/20,Jammu and Kashmir,31
3/29/20,Karnataka,76
3/29/20,Kerala,182
3/29/20,Ladakh,13
3/29/20,Madhya Pradesh,30
3/29/20,Maharashtra,186
3/29/20,Manipur,1
3/29/20,Mizoram,1
3/29/20,Odisha,3
3/29/20,Puducherry,1
3/29/20,Punjab,38
3/29/20,Rajasthan,55
3/29/20,Tamil Nadu,49
3/29/20,Telangana,66
3/29/20,Uttarakhand,7
3/29/20,Uttar Pradesh,65
3/29/20,West Bengal,18
3/30/20,Andhra Pradesh,23
3/30/20,Andaman and Nicobar Islands,9
3/30/20,Bihar,15
3/30/20,Chandigarh,8
3/30/20,Chhattisgarh,7
3/30/20,Delhi,87
3/30/20,Goa,5
3/30/20,Gujarat,69
3/30/20,Haryana,36
3/30/20,Himachal Pradesh,3
3/30/20,Jammu and Kashmir,48
3/30/20,Karnataka,83
3/30/20,Kerala,202
3/30/20,Ladakh,13
3/30/20,Madhya Pradesh,47
3/30/20,Maharashtra,198
3/30/20,Manipur,1
3/30/20,Mizoram,1
3/30/20,Odisha,3
3/30/20,Puducherry,1
3/30/20,Punjab,38
3/30/20,Rajasthan,59
3/30/20,Tamil Nadu,67
3/30/20,Telangana,71
3/30/20,Uttarakhand,7
3/30/20,Uttar Pradesh,82
3/30/20,West Bengal,22
3/30/20,Unassigned,46
3/31/20,Andhra Pradesh,40
3/31/20,Andaman and Nicobar Islands,10
3/31/20,Bihar,15
3/31/20,Chandigarh,13
3/31/20,Chhattisgarh,8
3/31/20,Delhi,97
3/31/20,Goa,5
3/31/20,Gujarat,73
3/31/20,Haryana,40
3/31/20,Himachal Pradesh,3
3/31/20,Jammu and Kashmir,54
3/31/20,Karnataka,83
3/31/20,Kerala,234
3/31/20,Ladakh,13
3/31/20,Madhya Pradesh,47
3/31/20,Maharashtra,216
3/31/20,Manipur,1
3/31/20,Mizoram,1
3/31/20,Odisha,3
3/31/20,Puducherry,1
3/31/20,Punjab,41
3/31/20,Rajasthan,74
3/31/20,Tamil Nadu,74
3/31/20,Telangana,79
3/31/20,Uttarakhand,7
3/31/20,Uttar Pradesh,101
3/31/20,West Bengal,26
3/31/20,Unassigned,38
4/1/20,Andhra Pradesh,83
4/1/20,Andaman and Nicobar Islands,10
4/1/20,Assam,1
4/1/20,Bihar,23
4/1/20,Chandigarh,16
4/1/20,Chhattisgarh,9
4/1/20,Delhi,152
4/1/20,Goa,5
4/1/20,Gujarat,82
4/1/20,Haryana,43
4/1/20,Himachal Pradesh,3
4/1/20,Jammu and Kashmir,62
4/1/20,Jharkhand,1
4/1/20,Karnataka,101
4/1/20,Kerala,241
4/1/20,Ladakh,13
4/1/20,Madhya Pradesh,66
4/1/20,Maharashtra,302
4/1/20,Manipur,1
4/1/20,Mizoram,1
4/1/20,Odisha,4
4/1/20,Puducherry,3
4/1/20,Punjab,42
4/1/20,Rajasthan,93
4/1/20,Tamil Nadu,234
4/1/20,Telangana,96
4/1/20,Uttarakhand,7
4/1/20,Uttar Pradesh,103
4/1/20,West Bengal,37
4/2/20,Andhra Pradesh,86
4/2/20,Andaman and Nicobar Islands,10
4/2/20,Assam,5
4/2/20,Bihar,24
4/2/20,Chandigarh,16
4/2/20,Chhattisgarh,9
4/2/20,Delhi,219
4/2/20,Goa,5
4/2/20,Gujarat,87
4/2/20,Haryana,43
4/2/20,Himachal Pradesh,3
4/2/20,Jammu and Kashmir,62
4/2/20,Jharkhand,1
4/2/20,Karnataka,110
4/2/20,Kerala,265
4/2/20,Ladakh,13
4/2/20,Madhya Pradesh,99
4/2/20,Maharashtra,335
4/2/20,Manipur,1
4/2/20,Mizoram,1
4/2/20,Odisha,4
4/2/20,Puducherry,3
4/2/20,Punjab,46
4/2/20,Rajasthan,108
4/2/20,Tamil Nadu,234
4/2/20,Telangana,107
4/2/20,Uttarakhand,7
4/2/20,Uttar Pradesh,113
4/2/20,West Bengal,53
4/3/20,Andhra Pradesh,132
4/3/20,Andaman and Nicobar Islands,10
4/3/20,Arunachal Pradesh,1
4/3/20,Assam,16
4/3/20,Bihar,29
4/3/20,Chandigarh,18
4/3/20,Chhattisgarh,9
4/3/20,Delhi,219
4/3/20,Goa,6
4/3/20,Gujarat,95
4/3/20,Haryana,49
4/3/20,Himachal Pradesh,6
4/3/20,Jammu and Kashmir,75
4/3/20,Jharkhand,2
4/3/20,Karnataka,124
4/3/20,Kerala,286
4/3/20,Ladakh,14
4/3/20,Madhya Pradesh,104
4/3/20,Maharashtra,335
4/3/20,Manipur,2
4/3/20,Mizoram,1
4/3/20,Odisha,5
4/3/20,Puducherry,5
4/3/20,Punjab,48
4/3/20,Rajasthan,167
4/3/20,Tamil Nadu,309
4/3/20,Telangana,158
4/3/20,Uttarakhand,10
4/3/20,Uttar Pradesh,172
4/3/20,West Bengal,63
4/3/20,Unassigned,77
4/4/20,Andhra Pradesh,161
4/4/20,Andaman and Nicobar Islands,10
4/4/20,Arunachal Pradesh,1
4/4/20,Assam,24
4/4/20,Bihar,30
4/4/20,Chandigarh,18
4/4/20,Chhattisgarh,9
4/4/20,Delhi,445
4/4/20,Goa,7
4/4/20,Gujarat,105
4/4/20,Haryana,49
4/4/20,Himachal Pradesh,6
4/4/20,Jammu and Kashmir,75
4/4/20,Jharkhand,2
4/4/20,Karnataka,128
4/4/20,Kerala,295
4/4/20,Ladakh,14
4/4/20,Madhya Pradesh,104
4/4/20,Maharashtra,490
4/4/20,Manipur,2
4/4/20,Mizoram,1
4/4/20,Odisha,5
4/4/20,Puducherry,5
4/4/20,Punjab,57
4/4/20,Rajasthan,200
4/4/20,Tamil Nadu,411
4/4/20,Telangana,159
4/4/20,Uttarakhand,16
4/4/20,Uttar Pradesh,174
4/4/20,West Bengal,69
4/5/20,Andhra Pradesh,190
4/5/20,Andaman and Nicobar Islands,10
4/5/20,Arunachal Pradesh,1
4/5/20,Assam,26
4/5/20,Bihar,30
4/5/20,Chandigarh,18
4/5/20,Chhattisgarh,9
4/5/20,Delhi,503
4/5/20,Goa,7
4/5/20,Gujarat,122
4/5/20,Haryana,59
4/5/20,Himachal Pradesh,6
4/5/20,Jammu and Kashmir,106
4/5/20,Jharkhand,3
4/5/20,Karnataka,144
4/5/20,Kerala,306
4/5/20,Ladakh,14
4/5/20,Madhya Pradesh,165
4/5/20,Maharashtra,490
4/5/20,Manipur,2
4/5/20,Mizoram,1
4/5/20,Odisha,20
4/5/20,Puducherry,5
4/5/20,Punjab,57
4/5/20,Rajasthan,200
4/5/20,Tamil Nadu,485
4/5/20,Telangana,269
4/5/20,Uttarakhand,22
4/5/20,Uttar Pradesh,227
4/5/20,West Bengal,80
4/6/20,Andhra Pradesh,226
4/6/20,Andaman and Nicobar Islands,10
4/6/20,Arunachal Pradesh,1
4/6/20,Assam,26
4/6/20,Bihar,32
4/6/20,Chandigarh,18
4/6/20,Chhattisgarh,10
4/6/20,Delhi,523
4/6/20,Goa,7
4/6/20,Gujarat,144
4/6/20,Haryana,84
4/6/20,Himachal Pradesh,13
4/6/20,Jammu and Kashmir,109
4/6/20,Jharkhand,4
4/6/20,Karnataka,151
4/6/20,Kerala,314
4/6/20,Ladakh,14
4/6/20,Madhya Pradesh,165
4/6/20,Maharashtra,748
4/6/20,Manipur,2
4/6/20,Mizoram,1
4/6/20,Odisha,21
4/6/20,Puducherry,5
4/6/20,Punjab,76
4/6/20,Rajasthan,274
4/6/20,Tamil Nadu,571
4/6/20,Telangana,321
4/6/20,Uttarakhand,26
4/6/20,Uttar Pradesh,305
4/6/20,West Bengal,80
4/7/20,Andhra Pradesh,266
4/7/20,Andaman and Nicobar Islands,10
4/7/20,Arunachal Pradesh,1
4/7/20,Assam,26
4/7/20,Bihar,32
4/7/20,Chandigarh,18
4/7/20,Chhattisgarh,10
4/7/20,Delhi,576
4/7/20,Goa,7
4/7/20,Gujarat,165
4/7/20,Haryana,90
4/7/20,Himachal Pradesh,13
4/7/20,Jammu and Kashmir,116
4/7/20,Jharkhand,4
4/7/20,Karnataka,175
4/7/20,Kerala,327
4/7/20,Ladakh,14
4/7/20,Madhya Pradesh,229
4/7/20,Maharashtra,868
4/7/20,Manipur,2
4/7/20,Mizoram,1
4/7/20,Odisha,42
4/7/20,Puducherry,5
4/7/20,Punjab,91
4/7/20,Rajasthan,288
4/7/20,Tamil Nadu,621
4/7/20,Telangana,364
4/7/20,Tripura,1
4/7/20,Uttarakhand,31
4/7/20,Uttar Pradesh,305
4/7/20,West Bengal,91
4/8/20,Andhra Pradesh,305
4/8/20,Andaman and Nicobar Islands,10
4/8/20,Arunachal Pradesh,1
4/8/20,Assam,27
4/8/20,Bihar,38
4/8/20,Chandigarh,18
4/8/20,Chhattisgarh,10
4/8/20,Delhi,576
4/8/20,Goa,7
4/8/20,Gujarat,165
4/8/20,Haryana,147
4/8/20,Himachal Pradesh,18
4/8/20,Jammu and Kashmir,116
4/8/20,Jharkhand,4
4/8/20,Karnataka,175
4/8/20,Kerala,336
4/8/20,Ladakh,14
4/8/20,Madhya Pradesh,229
4/8/20,Maharashtra,1018
4/8/20,Manipur,2
4/8/20,Mizoram,1
4/8/20,Odisha,42
4/8/20,Puducherry,5
4/8/20,Punjab,91
4/8/20,Rajasthan,328
4/8/20,Tamil Nadu,690
4/8/20,Telangana,427
4/8/20,Tripura,1
4/8/20,Uttarakhand,31
4/8/20,Uttar Pradesh,343
4/8/20,West Bengal,99
4/9/20,Andhra Pradesh,348
4/9/20,Andaman and Nicobar Islands,11
4/9/20,Arunachal Pradesh,1
4/9/20,Assam,28
4/9/20,Bihar,39
4/9/20,Chandigarh,18
4/9/20,Chhattisgarh,10
4/9/20,Delhi,669
4/9/20,Goa,7
4/9/20,Gujarat,179
4/9/20,Haryana,169
4/9/20,Himachal Pradesh,18
4/9/20,Jammu and Kashmir,158
4/9/20,Jharkhand,13
4/9/20,Karnataka,181
4/9/20,Kerala,345
4/9/20,Ladakh,14
4/9/20,Madhya Pradesh,259
4/9/20,Maharashtra,1135
4/9/20,Manipur,2
4/9/20,Mizoram,1
4/9/20,Odisha,42
4/9/20,Puducherry,5
4/9/20,Punjab,101
4/9/20,Rajasthan,383
4/9/20,Tamil Nadu,738
4/9/20,Telangana,442
4/9/20,Tripura,1
4/9/20,Uttarakhand,35
4/9/20,Uttar Pradesh,410
4/9/20,West Bengal,103
4/10/20,Andhra Pradesh,363
4/10/20,Andaman and Nicobar Islands,11
4/10/20,Arunachal Pradesh,1
4/10/20,Assam,29
4/10/20,Bihar,60
4/10/20,Chandigarh,18
4/10/20,Chhattisgarh,10
4/10/20,Delhi,898
4/10/20,Goa,7
4/10/20,Gujarat,241
4/10/20,Haryana,169
4/10/20,Himachal Pradesh,28
4/10/20,Jammu and Kashmir,184
4/10/20,Jharkhand,13
4/10/20,Karnataka,197
4/10/20,Kerala,357
4/10/20,Ladakh,15
4/10/20,Madhya Pradesh,259
4/10/20,Maharashtra,1364
4/10/20,Manipur,2
4/10/20,Mizoram,1
4/10/20,Odisha,44
4/10/20,Puducherry,5
4/10/20,Punjab,132
4/10/20,Rajasthan,463
4/10/20,Tamil Nadu,834
4/10/20,Telangana,473
4/10/20,Tripura,1
4/10/20,Uttarakhand,35
4/10/20,Uttar Pradesh,431
4/10/20,West Bengal,116
4/11/20,Andhra Pradesh,381
4/11/20,Andaman and Nicobar Islands,11
4/11/20,Arunachal Pradesh,1
4/11/20,Assam,29
4/11/20,Bihar,60
4/11/20,Chandigarh,18
4/11/20,Chhattisgarh,18
4/11/20,Delhi,903
4/11/20,Goa,7
4/11/20,Gujarat,308
4/11/20,Haryana,177
4/11/20,Himachal Pradesh,28
4/11/20,Jammu and Kashmir,207
4/11/20,Jharkhand,17
4/11/20,Karnataka,214
4/11/20,Kerala,364
4/11/20,Ladakh,15
4/11/20,Madhya Pradesh,443
4/11/20,Maharashtra,1574
4/11/20,Manipur,2
4/11/20,Mizoram,1
4/11/20,Odisha,48
4/11/20,Puducherry,7
4/11/20,Punjab,132
4/11/20,Rajasthan,553
4/11/20,Tamil Nadu,911
4/11/20,Telangana,504
4/11/20,Tripura,2
4/11/20,Uttarakhand,35
4/11/20,Uttar Pradesh,433
4/11/20,West Bengal,126
4/12/20,Andhra Pradesh,381
4/12/20,Andaman and Nicobar Islands,11
4/12/20,Arunachal Pradesh,1
4/12/20,Assam,29
4/12/20,Bihar,64
4/12/20,Chandigarh,19
4/12/20,Chhattisgarh,25
4/12/20,Delhi,1069
4/12/20,Goa,7
4/12/20,Gujarat,432
4/12/20,Haryana,185
4/12/20,Himachal Pradesh,32
4/12/20,Jammu and Kashmir,224
4/12/20,Jharkhand,17
4/12/20,Karnataka,226
4/12/20,Kerala,374
4/12/20,Ladakh,15
4/12/20,Madhya Pradesh,564
4/12/20,Maharashtra,1761
4/12/20,Manipur,2
4/12/20,Mizoram,1
4/12/20,Odisha,54
4/12/20,Puducherry,7
4/12/20,Punjab,151
4/12/20,Rajasthan,700
4/12/20,Tamil Nadu,969
4/12/20,Telangana,504
4/12/20,Tripura,2
4/12/20,Uttarakhand,35
4/12/20,Uttar Pradesh,452
4/12/20,West Bengal,134
4/13/20,Andhra Pradesh,432
4/13/20,Andaman and Nicobar Islands,11
4/13/20,Arunachal Pradesh,1
4/13/20,Assam,31
4/13/20,Bihar,64
4/13/20,Chandigarh,21
4/13/20,Chhattisgarh,31
4/13/20,Delhi,1154
4/13/20,Goa,7
4/13/20,Gujarat,539
4/13/20,Haryana,185
4/13/20,Himachal Pradesh,32
4/13/20,Jammu and Kashmir,245
4/13/20,Jharkhand,19
4/13/20,Karnataka,247
4/13/20,Kerala,376
4/13/20,Ladakh,15
4/13/20,Madhya Pradesh,604
4/13/20,Maharashtra,1985
4/13/20,Manipur,2
4/13/20,Mizoram,1
4/13/20,Nagaland,1
4/13/20,Odisha,54
4/13/20,Puducherry,7
4/13/20,Punjab,167
4/13/20,Rajasthan,812
4/13/20,Tamil Nadu,1075
4/13/20,Telangana,562
4/13/20,Tripura,2
4/13/20,Uttarakhand,35
4/13/20,Uttar Pradesh,483
4/13/20,West Bengal,152
4/14/20,Andhra Pradesh,473
4/14/20,Andaman and Nicobar Islands,11
4/14/20,Arunachal Pradesh,1
4/14/20,Assam,31
4/14/20,Bihar,66
4/14/20,Chandigarh,21
4/14/20,Chhattisgarh,31
4/14/20,Delhi,1510
4/14/20,Goa,7
